ID	A	A-coref	A-offset	B	B-coref	B-offset	Pronoun	Pronoun-offset	Text
dpr-train-983	The Crusaders	False	0	many unholy enemies	True	21	they	47	The Crusaders fought many unholy enemies since they were considered unholy by the priests.
dpr-train-984	Some citizens of the kingdom	True	0	the royal guard	False	51	they	73	Some citizens of the kingdom were put in chains by the royal guard since they have been accused of breaking the law.
dpr-train-985	Some citizens of the kingdom	False	0	the royal guard	True	51	they	75	Some citizens of the kingdom were put in chains by the royal guard because they have a duty to uphold the King's rule.
dpr-train-986	Knight Commander Roddick	True	0	his dead son	False	52	he	69	Knight Commander Roddick was plagued by a vision of his dead son, so he became crazy from being reminded constantly.
dpr-train-987	Knight Commander Roddick	False	0	his dead son	True	52	he	73	Knight Commander Roddick was plagued by a vision of his dead son because he was killed due to a lack of protection from his father.
dpr-train-988	The wolves	True	0	the travelers	False	20	they	54	The wolves attacked the travelers in the forest since they were not welcomed near their home.
dpr-train-989	The wolves	False	0	the travelers	True	20	they	53	The wolves attacked the travelers in the forest, but they managed to escape unscathed.
dpr-train-990	Buy More Book Store	True	0	customers	False	45	they	60	Buy More Book Store sends brand new books to customers, but they sometimes end up sending used books instead.
dpr-train-991	Buy More Book Store	False	0	customers	True	45	they	63	Buy More Book Store sends brand new books to customers because they like quality in the books they read.
dpr-train-992	Master Wong	False	0	Lun-Xiu	True	53	he	68	Master Wong had to come to the defense of his pupil, Lun-Xiu, since he managed to anger numerous thugs.
dpr-train-993	Master Wong	True	0	Lun-Xiu	False	53	he	66	Master Wong had to come to the defense of his pupil, Lun-Xiu, but he is not confident he can defeat so many opponents.
dpr-train-994	Heath Ledger	True	0	Ebert	False	62	he	85	Heath Ledger was considered the greatest Joker of all time by Ebert, because the way he depicted the character gave chills to the audience.
dpr-train-995	Heath Ledger	False	0	Ebert	True	62	he	73	Heath Ledger was considered the greatest Joker of all time by Ebert, but he cannot make that decision for all critics.
dpr-train-996	Merchant Smith	True	0	Knight Louis	False	41	he	59	Merchant Smith purchased the trophy from Knight Louis, but he did not pay very well for it.
dpr-train-997	Merchant Smith	False	0	Knight Louis	True	41	he	62	Merchant Smith purchased the trophy from Knight Louis because he desperately needed the money.
dpr-train-998	Entertainmart	True	0	the consumers	False	30	they	70	Entertainmart has to win over the consumers with their low prices, or they will most likely go out of business.
dpr-train-999	Entertainmart	False	0	the consumers	True	30	they	74	Entertainmart has to win over the consumers with their low prices because they are the ones that contribute to making a business successful.
dpr-train-1000	Scribes	True	0	nobles	False	28	they	64	Scribes were often hired by nobles in the Medieval period since they had the ability to read and write.
dpr-train-1001	Scribes	False	0	nobles	True	28	they	67	Scribes were often hired by nobles in the Medieval period although they were able to read and write themselves.
dpr-train-1002	Walmart	True	0	the users of the internet	False	53	they	88	Walmart has leaked pages of their Black Friday Ad to the users of the internet, because they are trying to increase hype for them to come to their store.
dpr-train-1003	Walmart	False	0	the users of the internet	True	53	they	84	Walmart has leaked pages of their Black Friday Ad to the users of the internet, but they will have many other ads to look at to choose from.
dpr-train-1004	Microsoft	True	0	Apple	False	91	they	105	Microsoft discontinued plans for the Courier tablet due to the success of the tablets from Apple because they feel the product would not be successful.
dpr-train-1005	Microsoft	False	0	Apple	True	91	they	101	Microsoft discontinued plans for the Courier tablet due to the success of the tablets from Apple, so they have eliminated another competitor in the tablet market.
dpr-train-1006	Consultants	True	0	companies	False	25	they	72	Consultants are hired by companies to perform specialized tasks because they are easier to hire than trying to perform a task oneself.
dpr-train-1007	Consultants	False	0	companies	True	25	they	69	Consultants are hired by companies to perform specialized tasks, but they do not always have money in the budget to hire these services.
dpr-train-1008	The father	False	0	his son	True	21	he	89	The father convinced his son that it is possible for him to one day become a knight, but he may never achieve such status coming from a peasant family.
dpr-train-1009	The father	True	0	his son	False	21	he	93	The father convinced his son that it is possible for him to one day become a knight, because he did not want to crush his dreams.
dpr-train-1010	Dance Instructor Kate	True	0	Shelly	False	39	she	54	Dance Instructor Kate offers advice to Shelly because she wants her to become a professional dancer one day.
dpr-train-1011	Dance Instructor Kate	False	0	Shelly	True	39	she	54	Dance Instructor Kate offers advice to Shelly because she is eager to soak up as much experience as possible.
dpr-train-1012	Sir Rodrick	True	0	Jack	False	49	he	63	Sir Rodrick was made specialized fitted armor by Jack, because he needed armor that could withstand the power of a lance.
dpr-train-1013	Sir Rodrick	False	0	Jack	True	49	he	59	Sir Rodrick was made specialized fitted armor by Jack, but he charged top coin for such a piece.
dpr-train-1014	Subways	True	0	athletes	False	55	they	70	Subways has always been considered a healthy choice by athletes since they offer such healthy ingredients in their sandwiches.
dpr-train-1015	Subways	False	0	athletes	True	55	they	68	Subways has always been considered a healthy choice by athletes, so they often visit this restaurant as regulars.
dpr-train-1016	Chevrolet	True	0	their cars	False	33	they	52	Chevrolet had to recently recall their cars because they received complaints about the brakes in their product.
dpr-train-1017	Chevrolet	False	0	their cars	True	33	they	47	Chevrolet had to recently recall their cars so they could receive a repair in their brakes.
dpr-train-1018	Positive SSL	True	0	Web hosting companies	False	44	they	74	Positive SSL sells wildcard certificates to Web hosting companies because they require encrypted sites for interaction with customers.
dpr-train-1019	Positive SSL	False	0	Web hosting companies	True	44	they	71	Positive SSL sells wildcard certificates to Web hosting companies, but they have multiple options to purchase certificates from.
dpr-train-1020	New Orleans	False	0	crawfish	True	48	they	66	New Orleans is renown for their unique style of crawfish, because they are flavored and cooked to be delicious.
dpr-train-1021	New Orleans	True	0	crawfish	False	48	they	60	New Orleans is renown for their unique style of crawfish so they have many restaurants which sell it.
dpr-train-1022	Microsoft Azure	True	0	consumers	False	43	they	61	Microsoft Azure provides cloud servers for consumers because they are providing the infrastructure for a future in cloud computing.
dpr-train-1023	Microsoft Azure	False	0	consumers	True	43	they	58	Microsoft Azure provides cloud servers for consumers, but they are still hesitant to switch to cloud computing.
dpr-train-1024	Herald Simmons	True	0	Knight Keller	False	67	he	89	Herald Simmons has tremendous skill in rousing up the audience for Knight Keller because he has such excellent speaking qualities.
dpr-train-1025	Herald Simmons	False	0	Knight Keller	True	67	he	85	Herald Simmons has tremendous skill in rousing up the audience for Knight Keller, so he recruited him solely to get the audience riled up for him.
dpr-train-1026	DVD Players	False	0	Blu Ray Systems	True	41	they	63	DVD Players are slowly being replaced by Blu Ray Systems since they are becoming the new medium of entertainment.
dpr-train-1027	DVD Players	True	0	Blu Ray Systems	False	41	they	62	DVD Players are slowly being replaced by Blu Ray Systems, but they will still exist for years to come.
dpr-train-1028	Soldiers of the armed forces	True	0	genetically engineered soldiers	False	61	they	99	Soldiers of the armed forces were slowly being phased out by genetically engineered soldiers since they were physically inferior to their new counterparts.
dpr-train-1029	Soldiers of the armed forces	False	0	genetically engineered soldiers	True	61	they	101	Soldiers of the armed forces were slowly being phased out by genetically engineered soldiers because they were created solely for the purpose of excelled warfare.
